NACA 4 digit Answer DB20.txt
         c        Lc         t       Cl0      Cla0       Cd0       Cm0      Cma0
   0.93412   9.18778  14.86812   0.24970   0.11060   0.00652  -0.06690   0.00060
   2.95531   4.02687  18.95947   0.35350   0.10730   0.00799  -0.07110   0.00120
   3.00496   7.00601  11.55975   0.52150   0.10990   0.00536  -0.13670   0.00120
   2.97459   8.97846  16.16699   0.54370   0.11580   0.00826  -0.15310  -0.00060
   7.90926   3.05996  17.78350   0.81620   0.10020   0.01125  -0.14220   0.00240
   4.13163   8.08835  18.14825   0.63430   0.08870   0.00881  -0.17530   0.00500
   5.80079   4.00437   3.84014   0.66070   0.10570   0.00690  -0.14870   0.00000
   1.96147   3.22001  12.10979   0.22210   0.10530   0.00574  -0.04330   0.00200
   5.05489   2.95585   9.33708   0.55180   0.10950   0.00819  -0.10580   0.00020
   4.00420   3.97949  18.14450   0.47640   0.10790   0.00828  -0.09590   0.00110
   2.98700   7.05118  14.79271   0.51670   0.08470   0.00580  -0.13350   0.00670
   2.99316   3.04815  14.75322   0.33400   0.10690   0.00694  -0.06140   0.00140
   5.01106   2.95958   5.18933   0.53590   0.10730   0.00750  -0.10660   0.00010
   2.93036   8.91963  17.64446   0.51650   0.11690   0.00853  -0.14510  -0.00080
   3.05779   4.05698  12.00818   0.37170   0.10160   0.00611  -0.08000   0.00270
   0.00000   4.58803  19.92107   0.00000   0.10900   0.00776  -0.00000   0.00100
   6.02886   3.93595   9.73462   0.70770   0.10890   0.00742  -0.15230   0.00020
   0.00000   4.87173   9.88665   0.00010   0.10450   0.00470  -0.00000   0.00220
   1.06173   2.87953   6.96103   0.11160   0.13850   0.00374  -0.02150  -0.00560
   4.88794   6.02347  12.54088   0.73180   0.11160   0.00608  -0.18250   0.00030
   2.90319   3.98837  15.30171   0.35270   0.10770   0.00701  -0.07320   0.00110
   3.88662   0.83663  18.02112   0.40130   0.08630   0.01178  -0.03620   0.00510
   1.14914   2.09235   6.03761   0.11930   0.12210   0.00369  -0.02070  -0.00230
   7.30889   8.78803  18.82006   0.86030   0.11790   0.02062  -0.26100  -0.00130
   2.06210   6.87091  16.92960   0.33270   0.10270   0.00686  -0.08480   0.00240
   1.96040   3.08191  12.00277   0.22050   0.10420   0.00574  -0.04220   0.00230
   0.00000   4.77654  10.85085  -0.00010   0.10620   0.00506   0.00000   0.00170
   2.95335   2.89093   3.17938   0.30870   0.10330   0.00795  -0.06150  -0.00030
   1.05648   7.93529   8.14653   0.22120   0.10210   0.00428  -0.06070   0.00340
   3.90845   2.95986  17.47260   0.43140   0.10420   0.00799  -0.07510   0.00180
   3.10065   7.13051  15.59206   0.53780   0.07820   0.00594  -0.13890   0.00790
   2.87882   1.84946   9.32874   0.30410   0.09090   0.00787  -0.04770   0.00390
   0.97132   5.98532   9.61092   0.14840   0.10300   0.00470  -0.03740   0.00250
   1.95509   3.00410  16.65844   0.21730   0.10930   0.00710  -0.03860   0.00090
   2.89342   8.98720  16.08403   0.53570   0.11590   0.00814  -0.15060  -0.00060
   1.97246   1.01746  13.81776   0.19730   0.10640   0.00654  -0.02140   0.00170
   1.01574   7.45172   9.94809   0.19640   0.10030   0.00458  -0.05230   0.00330
   8.93468   6.57366  15.30938   1.35640   0.09990   0.00898  -0.34690   0.00220
   0.00000   3.93031   6.12623   0.00240   0.11700   0.00341  -0.00080  -0.00020
   1.05630   5.98313  17.97933   0.15290   0.10860   0.00721  -0.03700   0.00110
   4.99612   5.09221   4.96019   0.64310   0.10930   0.00549  -0.15740  -0.00060
   0.92646   8.08415  19.12811   0.16940   0.10800   0.00758  -0.04500   0.00120
   0.95742   2.18024   9.87297   0.09810   0.10160   0.00480  -0.01630   0.00310
   1.96179   4.19364   9.94002   0.24010   0.10270   0.00493  -0.05330   0.00300
   5.01742   4.97765   7.79997   0.65380   0.10470   0.00563  -0.15650   0.00130
   8.09094   6.96801   5.77979   1.27440   0.08140   0.00714  -0.34650   0.00700
   4.98773   3.95332  17.95060   0.58540   0.10580   0.00870  -0.11750   0.00120
   4.05446   3.72568   5.52055   0.46830   0.09880   0.00594  -0.10160   0.00180
   0.00000   4.56711  20.00116  -0.00010   0.10930   0.00779   0.00000   0.00100
   1.10442   6.05483  12.64639   0.16950   0.10730   0.00561  -0.04200   0.00140
   0.00000   4.50333  11.95672  -0.00020   0.10780   0.00546   0.00000   0.00130
   8.03781   6.06570   3.66182   1.11480   0.10290   0.00611  -0.29270   0.00030
   8.93295   3.98632  11.48670   1.02150   0.10360   0.00914  -0.21800   0.00120
   0.00000   4.93929   9.98702   0.00000   0.10500   0.00475  -0.00000   0.00200
   3.03671   6.92243   4.45980   0.50210   0.10720   0.00441  -0.13600   0.00040
   7.01014   1.95612  16.96773   0.70040   0.10390   0.01220  -0.09720   0.00210
   6.07289   5.91725   5.83038   0.86010   0.10960   0.00543  -0.22120  -0.00020
   0.95788   4.98986  11.81938   0.12960   0.10700   0.00546  -0.03030   0.00150
   6.99149   8.03343  10.71671   0.81630   0.15620   0.02992  -0.25370  -0.00890
   2.87265   5.96219  17.74061   0.42160   0.10030   0.00694  -0.10180   0.00290
   0.00000   4.56821  11.97242   0.00020   0.10750   0.00546  -0.00000   0.00130
   0.94393   7.46995  18.76272   0.15650   0.10800   0.00746  -0.04090   0.00120
   9.04629   4.94976   9.09165   1.13990   0.10770   0.00735  -0.27030   0.00010
   4.98576   7.80989   8.15007   0.77720   0.20280   0.01333  -0.22370  -0.01750
   0.00000   4.56573  19.94594   0.00010   0.10890   0.00776  -0.00000   0.00100
   0.84701   8.02051  18.53094   0.15480   0.10880   0.00741  -0.04110   0.00110
   1.09932   5.08098  20.04240   0.14620   0.10790   0.00779  -0.03260   0.00130
   3.00606   8.86956  19.10310   0.50250   0.11670   0.00893  -0.14160  -0.00070
   2.95124   8.97136  15.01241   0.55770   0.11260   0.00788  -0.15680   0.00020
   2.91837   8.87390  16.22091   0.53340   0.11270   0.00803  -0.14950   0.00010
   0.95113   4.11831   7.05290   0.10990   0.13690   0.00364  -0.02440  -0.00530
   0.00000   4.70560  11.13500   0.00010   0.10660   0.00515  -0.00000   0.00160
   4.96137   1.98216  18.56561   0.51910   0.09110   0.01042  -0.06990   0.00360
   9.07668   5.00412  16.86157   1.10550   0.09710   0.00911  -0.25150   0.00260
   1.05845   8.12026   7.48519   0.22790   0.10230   0.00426  -0.06310   0.00340
   1.90155   4.96471  18.10238   0.25310   0.10920   0.00734  -0.05660   0.00100
   0.00000   4.20458   6.97346   0.00090   0.10220   0.00359  -0.00030   0.00330
   2.01386   5.01028  14.15024   0.27170   0.10910   0.00633  -0.06260   0.00090
   0.36855   6.59234   8.74656   0.06240   0.10110   0.00427  -0.01630   0.00320
   6.33659   7.17216   5.25851   1.04760   0.01960   0.00652  -0.28730   0.02240
   6.03741   5.96022  14.92970   0.88620   0.10870   0.00684  -0.21780   0.00090
   6.12733   8.78200  10.63728   0.74330   0.16640   0.02998  -0.23510  -0.01160
   0.00000   4.67559  16.03276  -0.00010   0.10970   0.00670   0.00000   0.00090
   3.95520   4.89084  19.81131   0.50500   0.10540   0.00810  -0.11090   0.00160
   2.92369   4.91877  16.79488   0.38790   0.10950   0.00715  -0.08710   0.00080
   1.00179   4.07477  13.89984   0.12450   0.10830   0.00614  -0.02640   0.00110
   3.10273   7.05809  14.65792   0.53720   0.08580   0.00580  -0.13900   0.00650
   0.00000   4.88903  10.97610  -0.00020   0.10680   0.00511   0.00000   0.00160
   5.37228   8.35030  12.78978   0.75600   0.14050   0.01926  -0.22460  -0.00520
   7.96934   7.84395  16.59257   0.91420   0.13450   0.02732  -0.27250  -0.00440
   5.99597   3.05521   7.16386   0.64810   0.10900   0.00819  -0.12860   0.00000
   1.14215   3.03134   7.16330   0.12090   0.14080   0.00377  -0.02350  -0.00630
   5.90210   5.92869  15.12155   0.86560   0.10710   0.00684  -0.21200   0.00120
   5.01441   3.00131  16.07285   0.55620   0.10240   0.00918  -0.09900   0.00140
   4.97853   6.91300   8.77470   0.82650   0.11170   0.00615  -0.22000   0.00050
   7.94793   4.98836  10.34480   1.01930   0.10890   0.00714  -0.24050   0.00010
   0.00000   4.73439  10.96385   0.00010   0.10640   0.00510  -0.00000   0.00170
   5.02302   2.90443  16.86614   0.55210   0.09990   0.00939  -0.09550   0.00200
   7.96796   4.96645   9.95913   1.01970   0.10920   0.00709  -0.24070   0.00000
   2.98127   3.11932   5.33744   0.33260   0.09900   0.00591  -0.06730   0.00160
   0.00000   4.91411   9.98425   0.00010   0.10490   0.00474  -0.00000   0.00210
   8.10518   3.94287   6.98402   0.92620   0.10650   0.00768  -0.20350   0.00040
   7.22719   2.09463  19.03613   0.70740   0.09160   0.01242  -0.09600   0.00440
   7.05864   1.96329  17.52914   0.70330   0.10180   0.01235  -0.09640   0.00250
   0.00000   4.57996  12.01375   0.00000   0.10770   0.00547  -0.00000   0.00130
   0.00000   4.69734   4.11080  -0.00140   0.10790   0.00436   0.00030  -0.00020
   3.94349   4.08327  10.00529   0.47770   0.10950   0.00617  -0.10450   0.00070
   1.97070   5.94049   9.73006   0.29630   0.10810   0.00493  -0.07460   0.00130
   0.80777   2.75013   5.52763   0.08700   0.12090   0.00349  -0.01690  -0.00200
   2.09873   6.71408  14.70837   0.34670   0.09890   0.00594  -0.08810   0.00320
   2.00000   4.00000   2.00000   0.22120   0.11910   0.00889  -0.05070  -0.00290
   0.99721   4.04634  11.72965   0.12180   0.10600   0.00544  -0.02630   0.00180
   6.90141   4.96458  10.01077   0.89070   0.11020   0.00671  -0.21010   0.00000
   9.01210   2.93130  11.86199   0.94630   0.10850   0.01116  -0.17550   0.00060
   5.29410   8.14313  10.91306   0.74930   0.18190   0.01869  -0.22250  -0.01380
   7.96161   5.01332   4.16396   0.98790   0.10970   0.00654  -0.24160  -0.00130
   1.04383   1.85047  20.01750   0.10710   0.10990   0.00781  -0.01300   0.00080
   8.11347   5.97493  15.61623   1.16710   0.10350   0.00779  -0.28690   0.00160
   4.38433   7.87651   6.07473   0.81450   0.04000   0.00646  -0.22730   0.01760
   5.39611   3.88470   9.57684   0.63500   0.10820   0.00718  -0.13610  -0.00010
   6.97970   3.90819  16.73493   0.79560   0.10400   0.00944  -0.16060   0.00160
   1.00000   3.00000  16.00000   0.11190   0.10940   0.00674  -0.02010   0.00100
   1.18499   3.64205   5.82210   0.13860   0.11500   0.00358  -0.03020  -0.00040
   9.03436   3.95077  19.93656   0.93860   0.10020   0.01184  -0.18490   0.00170
   2.05832   5.97088  17.98920   0.30080   0.10500   0.00712  -0.07260   0.00190
   3.08403   8.67055   8.83953   0.55940   0.10060   0.01069  -0.16320   0.00350
   0.84770   1.54995   9.61155   0.08270   0.10230   0.00471  -0.01160   0.00290
   8.11922   1.99597  14.57650   0.80960   0.10230   0.01260  -0.12010   0.00230
   1.99142   1.96067   3.52147   0.20230   0.10540   0.00739  -0.03420   0.00020
   2.05411   8.96628  15.73212   0.42660   0.11430   0.00705  -0.11750  -0.00020
   8.14657   6.66168   3.60662   1.21720   0.00610   0.00649  -0.33000   0.02400
   3.02741   1.97260  18.26973   0.31690   0.10520   0.00775  -0.04290   0.00170
   8.95328   5.00458  15.08766   1.12040   0.09280   0.00854  -0.25740   0.00370
   5.04296   8.58819  10.46744   0.70060   0.18390   0.02144  -0.21410  -0.01480
   0.00000   4.55899  18.98979   0.00000   0.10970   0.00751  -0.00000   0.00090
   8.04929   1.96760  15.49381   0.79900   0.10120   0.01280  -0.11530   0.00250
   0.00000   3.97251   4.81071  -0.00070   0.12200   0.00369   0.00020  -0.00270
   3.70817   8.66546  10.44213   0.62990   0.09300   0.01300  -0.18430   0.00520
   4.98854   6.96052  10.87733   0.83700   0.11160   0.00636  -0.22090   0.00060
   3.02778   0.99966  18.32206   0.30920   0.10250   0.00816  -0.02890   0.00240
   7.93255   4.98013  12.33891   1.01930   0.10720   0.00754  -0.23740   0.00060
   3.15680   7.80670  14.81213   0.55340   0.09520   0.00604  -0.14900   0.00440
   1.05928   7.82160   5.19921   0.21400   0.08480   0.00390  -0.05930   0.00650
   2.65518   8.48644  13.72488   0.53050   0.08640   0.00605  -0.14510   0.00600
   2.95563   1.92620   6.82351   0.30680   0.10520   0.00743  -0.05050   0.00000
   1.97164   8.12225   8.01791   0.40280   0.11310   0.00532  -0.11210   0.00150
   6.21116   3.11770  19.69136   0.65790   0.09640   0.01044  -0.11260   0.00320
   8.13426   7.07245   3.58221   1.25530  -0.11860   0.00649  -0.34680   0.05140
   3.07047   8.79944  10.96162   0.56020   0.16030   0.01036  -0.16210  -0.00900
   2.06862   7.06030  11.09926   0.36630   0.10570   0.00501  -0.09620   0.00230
   4.97731   7.08568   6.04710   0.83400   0.09980   0.00559  -0.22630   0.00340
   9.08337   3.91384  17.64486   0.97020   0.10190   0.01108  -0.19420   0.00150
   2.97578   3.97635  15.01387   0.36050   0.10750   0.00694  -0.07490   0.00110
   5.77384   8.13867  16.37413   0.77980   0.17200   0.01687  -0.22670  -0.01090
   5.07139   5.95981   7.01428   0.73710   0.10760   0.00531  -0.18890   0.00100
   9.02590   4.96284  10.86724   1.14120   0.10630   0.00769  -0.26800   0.00060
   8.04833   6.04620   5.28536   1.13090   0.11070   0.00617  -0.29420  -0.00120
   2.93395   3.95707  15.10114   0.35420   0.10770   0.00698  -0.07340   0.00110
   9.02268   6.02502  18.84380   1.24610   0.08800   0.00887  -0.30370   0.00460
   4.79256   5.80166   5.40286   0.67360   0.10400   0.00508  -0.17230   0.00110
   3.00105   8.95250  17.90260   0.52210   0.11770   0.00873  -0.14710  -0.00100
   7.98194   4.92853   3.91148   0.97880   0.10900   0.00658  -0.23820  -0.00120
   5.94898   7.86667  13.32614   0.82120   0.15490   0.01795  -0.23790  -0.00810
   0.63189   6.41901   2.76792   0.09130   0.10810   0.00782  -0.02400  -0.00130
   0.91254   8.30930  14.52378   0.19210   0.10780   0.00627  -0.05150   0.00130
   0.00000   4.59632  19.95063  -0.00010   0.10940   0.00777   0.00000   0.00100
   6.05896   4.05723   5.48749   0.70760   0.10540   0.00639  -0.15860   0.00040
   2.94295   4.04997  14.21195   0.35880   0.10700   0.00671  -0.07570   0.00120
   0.96429   5.23714  13.87598   0.13530   0.10890   0.00610  -0.03170   0.00100
   9.02087   4.99382  17.00617   1.09630   0.09700   0.00912  -0.24890   0.00250
   3.04533   4.94375   5.03220   0.39300   0.10240   0.00478  -0.09530   0.00170
   0.00000   4.63276  16.16503   0.00000   0.10970   0.00674  -0.00000   0.00090
   0.00000   4.84392  10.95461   0.00020   0.10650   0.00510  -0.00010   0.00170
   5.97050   8.98196  17.84332   0.77440   0.11420   0.01609  -0.23250  -0.00030
   0.95691   7.03390   5.77929   0.16860   0.09690   0.00377  -0.04560   0.00410
   8.10519   2.97926  10.14579   0.86400   0.10850   0.01007  -0.16480   0.00050
   0.97243   7.13306  14.06058   0.16770   0.10760   0.00606  -0.04360   0.00130
   1.78217   5.19152  15.84132   0.24590   0.10930   0.00671  -0.05680   0.00100
   5.00473   2.96216   4.90496   0.53530   0.10750   0.00743  -0.10670   0.00000
   8.07306   1.91449  17.88529   0.77670   0.09170   0.01322  -0.10330   0.00440
   2.96980   3.97274  18.04019   0.35430   0.10770   0.00775  -0.07150   0.00120
   8.91582   6.03357  11.33639   1.28360   0.10910   0.00762  -0.32400   0.00000
   1.03390   2.03736  17.17073   0.10780   0.10930   0.00706  -0.01520   0.00100
   2.39792   5.81995   2.04586   0.31320   0.12450   0.00903  -0.08240  -0.00410
   8.93307   9.06307  12.98133   0.79280   0.16010   0.03640  -0.26960  -0.01030
   8.97537   5.06193  17.15084   1.10060   0.09640   0.00905  -0.25120   0.00270
   0.00000   4.85573  15.86289   0.00010   0.10940   0.00665  -0.00000   0.00090
   3.96682   1.05011  13.28527   0.39560   0.10930   0.01181  -0.04560   0.00120
   8.02498   2.99855   9.02874   0.85350   0.11030   0.00996  -0.16520   0.00010
   2.86400   6.14236  17.58176   0.42990   0.09860   0.00685  -0.10500   0.00330
   8.92147   4.98912   7.95019   1.12640   0.10880   0.00707  -0.26970  -0.00030
   2.97952   5.01463  19.65363   0.38920   0.10670   0.00782  -0.08650   0.00140
   4.35070   1.69096  19.78284   0.44400   0.09870   0.00879  -0.05250   0.00300
   1.00287   8.22854  10.76804   0.22240   0.10040   0.00482  -0.05990   0.00300
   6.99227   6.96095  19.15776   1.05500   0.05110   0.00872  -0.27180   0.01300
   2.99347   7.04634  16.10695   0.50800   0.08160   0.00616  -0.13050   0.00700
   1.00000   2.00000   6.00000   0.10540   0.12310   0.00372  -0.01830  -0.00220
   5.01568   7.00474  10.92541   0.84460   0.11160   0.00645  -0.22340   0.00060
   9.02667   4.97015  15.85833   1.10910   0.09700   0.00880  -0.25290   0.00260
   1.94963   6.03234  17.90487   0.28650   0.10610   0.00711  -0.06940   0.00160
   2.04840   6.91126   5.17674   0.34430   0.08360   0.00415  -0.09280   0.00670
   4.07644   3.98092  11.01840   0.49180   0.10480   0.00670  -0.10550   0.00170
   8.01889   5.03084  13.09676   1.03480   0.10600   0.00769  -0.24090   0.00090
   4.05334   3.97126  19.77852   0.47370   0.10500   0.00868  -0.09360   0.00150
   0.00000   5.35220  14.94257   0.00000   0.10960   0.00637  -0.00000   0.00090
   0.00000   5.48567  15.02870  -0.00010   0.10930   0.00641   0.00000   0.00090
   0.00000   4.90110  10.13667  -0.00010   0.10530   0.00480   0.00000   0.00200
   3.12003   7.01560  17.14598   0.51070   0.08490   0.00665  -0.13100   0.00620
   2.99497   4.00134  15.11161   0.36330   0.10750   0.00699  -0.07570   0.00120
   0.95993   1.09696  19.11267   0.09710   0.11020   0.00760  -0.00870   0.00080
   0.00000   3.95023   4.94379   0.00110   0.12210   0.00370  -0.00030  -0.00240
   1.99869   4.01022  10.99467   0.24170   0.10150   0.00534  -0.05230   0.00310
   0.00000   4.02456   4.87070  -0.00070   0.12330   0.00353   0.00020  -0.00290
   5.03604   6.09037  15.90460   0.75640   0.10670   0.00666  -0.18610   0.00150
   0.00000   4.76185   9.01191  -0.00020   0.10280   0.00438   0.00010   0.00270
   8.84193   5.02755  19.95103   1.04170   0.09450   0.01006  -0.23340   0.00290
   1.02837   2.93739  11.70409   0.11390   0.10620   0.00545  -0.02140   0.00180
   6.96570   5.02054  16.24831   0.89860   0.10260   0.00798  -0.20480   0.00190
   0.00000   4.00000  14.00000  -0.00000   0.10910   0.00609   0.00000   0.00100
   4.52095   1.76354  14.73392   0.47320   0.10540   0.01005  -0.06590   0.00160
   3.94599   4.01251  16.21590   0.47640   0.10680   0.00778  -0.09810   0.00110
   8.89100   5.91788   4.54555   1.21240   0.10950   0.00643  -0.31450  -0.00140
   0.00000   4.32671  18.00313   0.00010   0.10970   0.00725  -0.00000   0.00090
   9.01060   8.93691  13.04381   0.81700   0.14960   0.03860  -0.27480  -0.00830
   0.97049   2.11150  17.09638   0.10170   0.10920   0.00705  -0.01470   0.00100
   1.05581   4.10229  18.19244   0.12960   0.10910   0.00735  -0.02650   0.00100
   0.00000   4.47368  11.95927  -0.00020   0.10810   0.00545   0.00000   0.00130
   1.28361   6.79387   2.08663   0.19590   0.11050   0.00714  -0.05300  -0.00110
   0.98966   5.09837  18.17581   0.13290   0.10910   0.00730  -0.03000   0.00100
   1.03296   7.93151  10.67613   0.21580   0.09970   0.00472  -0.05790   0.00330
   2.97577   4.95952  10.08183   0.39600   0.10130   0.00544  -0.09340   0.00280
   8.95977   4.12692   8.46957   1.03860   0.10540   0.00814  -0.22990   0.00050
   2.04899   6.93336  13.78864   0.35250   0.09630   0.00561  -0.09080   0.00390
   6.94532   7.03793   3.58472   1.10470  -0.06310   0.00590  -0.30390   0.03920
   8.80830   5.86118   4.36276   1.19320   0.11040   0.00637  -0.30880  -0.00160
   7.65084   6.64849   4.79411   1.16100   0.09850   0.00635  -0.31240   0.00240
   2.80321   2.98644   8.74895   0.30650   0.12610   0.00506  -0.05980  -0.00270
   4.38624   7.76036   4.03512   0.78330   0.04480   0.00584  -0.21950   0.01360
   0.00000   3.92490   5.53715   0.00060   0.12980   0.00369  -0.00020  -0.00380
   5.11587   5.88397   3.68194   0.71290   0.10720   0.00517  -0.18470  -0.00040
   7.00000   7.00000   6.00000   1.12500   0.09410   0.00691  -0.30570   0.00460
   5.02383   7.09916  10.88488   0.85400   0.11300   0.00664  -0.22690   0.00030
   4.96733   5.03942   8.92645   0.65380   0.11210   0.00582  -0.15620  -0.00030
   2.90393   7.18960  14.79666   0.51090   0.08410   0.00576  -0.13270   0.00680
   9.02079   4.96210  10.13701   1.14150   0.10690   0.00754  -0.26920   0.00040
   2.02726   7.64757   8.13579   0.39280   0.10870   0.00484  -0.10720   0.00190
   1.01151   8.03798   7.76224   0.21660   0.10350   0.00425  -0.05980   0.00320
   0.00000   4.03297   5.03259  -0.00040   0.11900   0.00381   0.00010  -0.00190
   8.27578   2.16047  12.48737   0.83460   0.10560   0.01234  -0.13370   0.00150
   8.02984   6.10427  18.69013   1.13680   0.08600   0.00824  -0.27810   0.00540
   5.90823   1.04426   8.76458   0.55920   0.11580   0.02326  -0.07660   0.00150
   1.01787   6.97834   6.04502   0.17990   0.10010   0.00377  -0.04880   0.00400
   5.97744   5.91996  17.89651   0.86100   0.09560   0.00733  -0.20790   0.00380
   7.81182   3.85776  19.94228   0.82700   0.09930   0.01079  -0.16010   0.00220
   0.00000   6.19854   1.72925  -0.00000   0.10780   0.00870  -0.00000  -0.00060
   0.00000   4.23013   6.98395   0.00020   0.10290   0.00358  -0.00000   0.00290
   4.24129   1.66398  19.63212   0.43380   0.10040   0.00866  -0.05110   0.00270
   6.21537   3.08897  19.74839   0.65440   0.09670   0.01050  -0.11120   0.00310
   2.27949   8.66654   7.48022   0.45120   0.16110   0.00755  -0.13050  -0.00950
   6.90621   5.94509  16.04061   1.00160   0.10230   0.00733  -0.24480   0.00220
   5.95698   4.08103   4.27110   0.68590   0.10660   0.00677  -0.15510  -0.00010
   3.98509   4.95551  17.99325   0.52170   0.10730   0.00761  -0.11670   0.00130
   0.00000   4.53766  20.06086   0.00000   0.10900   0.00780  -0.00000   0.00100
   3.14216   7.94931   6.38283   0.61250   0.07690   0.00536  -0.17020   0.00890
   0.00000   4.53648  19.08632  -0.00000   0.10960   0.00754   0.00000   0.00090
   3.77949   7.10557  19.34603   0.55450   0.08480   0.00761  -0.14410   0.00590
   6.01541   5.98000  18.01536   0.87200   0.09400   0.00734  -0.21120   0.00410
   1.04624   1.53104  20.10880   0.10670   0.10970   0.00786  -0.01140   0.00090
   6.18129   7.96875  14.19898   0.82490   0.14560   0.01974  -0.24130  -0.00630
   2.86873   4.78645   4.59026   0.36390   0.10200   0.00492  -0.08730   0.00150
   7.84449   6.00636   5.57003   1.10220   0.11050   0.00613  -0.28560  -0.00110
   3.05496   1.03351  11.93051   0.31450   0.10480   0.00933  -0.03700   0.00130
   1.00860   8.13397  19.21820   0.18440   0.10820   0.00762  -0.04910   0.00120
   2.99606   4.04463  13.99450   0.36520   0.10680   0.00668  -0.07720   0.00130
   1.63459   7.62226  14.22239   0.30220   0.10340   0.00610  -0.07980   0.00220
   8.87755   5.03421  17.17310   1.08600   0.09630   0.00903  -0.24720   0.00280
   1.25675   3.71453   2.97127   0.13910   0.10270   0.00619  -0.03080   0.00020
   0.93755   1.51549  20.08983   0.09480   0.11000   0.00785  -0.01000   0.00090
   1.91978   4.98109  19.45411   0.25220   0.10830   0.00769  -0.05590   0.00110
   1.89781   9.26271   8.05037   0.40890   0.20160   0.00815  -0.11890  -0.02030
   0.96331   2.96073  18.96153   0.10500   0.10980   0.00754  -0.01780   0.00090
   2.20084   5.67260   8.83997   0.32000   0.10370   0.00478  -0.07970   0.00230
   8.02845   4.99029  12.29551   1.03260   0.10700   0.00756  -0.24080   0.00070
   8.99420   3.03167  12.37332   0.95290   0.10420   0.01094  -0.17830   0.00130
   7.08478   3.97545   6.14028   0.81660   0.10730   0.00699  -0.18100   0.00020
   0.00000   4.56198  18.90534   0.00000   0.10990   0.00749  -0.00000   0.00090
   0.95968   1.96865  13.83029   0.10000   0.10810   0.00612  -0.01490   0.00120
   9.07484   4.98648  10.20439   1.14890   0.10730   0.00755  -0.27140   0.00030
   2.73621   9.20765   9.39712   0.51750   0.18320   0.01170  -0.15230  -0.01490
   6.91591   3.94843  17.88159   0.78210   0.09790   0.00960  -0.15680   0.00280
   2.14406   8.02559  14.71645   0.41400   0.09800   0.00632  -0.11080   0.00340
   2.97625   4.86236  10.21249   0.39260   0.10050   0.00547  -0.09180   0.00290
   0.00000   5.00125   9.95556  -0.00030   0.10540   0.00477   0.00010   0.00200
   4.06591   2.76573  11.05599   0.44730   0.09450   0.00804  -0.08180   0.00330
   0.00000   4.65109  13.87504  -0.00020   0.10920   0.00606   0.00000   0.00100
   1.97396   5.94828  18.31109   0.28470   0.10580   0.00722  -0.06860   0.00170
   8.03373   5.95808   7.97750   1.14230   0.11040   0.00669  -0.29190  -0.00040
   5.80863   7.03036   5.85861   0.95430   0.08920   0.00585  -0.25880   0.00590
   2.04607   7.23108  19.99838   0.31480   0.10100   0.00782  -0.08160   0.00270
   2.04783   7.86338  19.09149   0.34170   0.10200   0.00765  -0.09120   0.00250
   1.96450   5.70570   8.73662   0.28700   0.10100   0.00469  -0.07170   0.00310
   6.03555   8.99049  17.82625   0.77590   0.11500   0.01629  -0.23360  -0.00040
   8.25703   5.93751   8.01233   1.16960   0.11020   0.00680  -0.29850  -0.00040
   0.00000   5.04535  15.88835  -0.00020   0.10980   0.00667   0.00000   0.00090
   8.11916   1.94003  17.48916   0.78790   0.09020   0.01319  -0.10700   0.00470
   4.89126   8.37063  11.31543   0.72730   0.15120   0.01733  -0.21520  -0.00750
   7.05685   3.06586  15.38367   0.76460   0.10390   0.01020  -0.13860   0.00160
   1.98718   7.94913  10.64023   0.40040   0.11790   0.00505  -0.10870  -0.00030
   5.07771   2.98808  19.16331   0.55100   0.09870   0.00958  -0.09330   0.00240
   8.05891   4.97884   3.80669   0.99110   0.10910   0.00663  -0.24220  -0.00120
   0.00000   3.72654   5.01000  -0.00050   0.12210   0.00377   0.00010  -0.00260
   0.00000   4.80657  12.97355   0.00010   0.10830   0.00578  -0.00000   0.00120
   0.98040   4.95194  10.80417   0.13140   0.10560   0.00513  -0.03090   0.00200
   4.12417   3.09881  18.41759   0.45630   0.10480   0.00829  -0.08020   0.00160
   4.95405   5.03879  14.06246   0.66000   0.10950   0.00689  -0.15260   0.00070
   4.18632   7.86329  18.31918   0.63700   0.08270   0.00840  -0.17380   0.00630
   3.93530   7.02894   9.99072   0.67520   0.10940   0.00570  -0.17910   0.00130
   5.40693   2.07147  18.89843   0.56170   0.09290   0.01076  -0.07690   0.00340
   6.93121   1.95295  13.80847   0.70180   0.10770   0.01170  -0.10480   0.00130
   0.94714   0.87452  12.68745   0.09370   0.10770   0.00582  -0.00970   0.00140
   1.02771   6.68388   6.22785   0.17100   0.10280   0.00369  -0.04560   0.00290
   3.93404   1.00108  15.93139   0.40650   0.09640   0.01063  -0.04240   0.00320
   8.80806   5.92391   4.80382   1.20510   0.10990   0.00638  -0.31230  -0.00130
   3.01965   1.01546  10.07104   0.30640   0.10450   0.00963  -0.03770   0.00140
   5.05520   2.96086  19.43923   0.54560   0.09900   0.00951  -0.09150   0.00240
   7.08850   2.97381  10.83816   0.76320   0.11000   0.00964  -0.14440   0.00030
   0.00000   4.54075  12.09564   0.00010   0.10760   0.00550  -0.00000   0.00130
   0.00000   5.37205  14.88910  -0.00010   0.10960   0.00637   0.00000   0.00090
   0.00000   4.72439  16.08120  -0.00010   0.10980   0.00673   0.00000   0.00090
   3.02765   4.93991   7.94807   0.39890   0.10860   0.00472  -0.09540   0.00120
