NACA 4 digit Additional DB20.txt
         c        Lc         t       Cl0      Cla0       Cd0       Cm0      Cma0
   0.00000   4.84518   6.04203   0.00000   0.10660   0.00473  -0.00000   0.00060
   8.03275   7.99081  10.13429   1.36110   0.04210   0.00868  -0.38070   0.01640
   0.93181   2.11672   3.00987   0.09470   0.11030   0.00742  -0.01700  -0.00050
   1.96520   6.07328   2.97856   0.27430   0.10970   0.00754  -0.07250  -0.00040
   8.94109   4.03626   7.12828   1.05300   0.11200   0.00673  -0.23300  -0.00030
   3.97424   3.92184  11.19629   0.48980   0.11540   0.00597  -0.10380  -0.00030
   3.92707   6.14008   2.00940   0.54390   0.10670   0.00787  -0.14540  -0.00060
   6.01299   2.95828  13.12018   0.68310   0.11650   0.00784  -0.12550  -0.00020
   0.93368   3.15760   2.91594   0.10050   0.11010   0.00739  -0.02100  -0.00060
   7.90322   6.03836  19.78832   1.09050   0.06210   0.00691  -0.26380   0.01030
   5.86628   6.01871  10.48563   0.88720   0.11390   0.00450  -0.22240  -0.00010
   7.98728   3.97408   4.00106   0.91670   0.11050   0.00673  -0.20620  -0.00040
   0.00000   4.64201  19.94890  -0.00000   0.11510   0.00657   0.00000   0.00030
   3.97250   7.05622  13.04446   0.67840   0.09070   0.00516  -0.17660   0.00530
   3.00907   6.02926  12.98505   0.46080   0.10870   0.00508  -0.11380   0.00130
   8.01060   4.04555  11.35671   0.96820   0.11290   0.00699  -0.20770   0.00000
   2.12230   1.79188  19.19533   0.22960   0.11370   0.00674  -0.02870   0.00060
   5.99551   7.97524  19.79461   0.80600   0.10520   0.01310  -0.22760   0.00180
   4.07906   4.07458   6.41505   0.49430   0.11340   0.00523  -0.11010  -0.00030
   6.11160   4.92814  16.31285   0.81600   0.10960   0.00632  -0.18340   0.00110
   1.07604   3.66306   5.87103   0.12710   0.10790   0.00493  -0.02720   0.00020
   0.00000   4.20581  10.01706  -0.00000   0.11330   0.00471   0.00000   0.00010
   8.92423   6.05274   7.97716   1.29980   0.10860   0.00486  -0.33250   0.00040
   2.05178   4.85580   7.96079   0.27310   0.11160   0.00444  -0.06420   0.00010
   4.98933   0.99348  12.21987   0.51410   0.10950   0.01166  -0.06050   0.00140
   7.12687   5.95360   6.00443   1.02990   0.11240   0.00437  -0.26400  -0.00060
   2.95045   2.91506  14.60042   0.34290   0.11270   0.00657  -0.06150   0.00030
   3.94059   5.01293   6.03792   0.51990   0.11160   0.00465  -0.12520  -0.00030
   5.92701   0.97146  13.80038   0.60700   0.11410   0.01208  -0.06770   0.00110
   4.93182   6.02844  12.15979   0.75550   0.10900   0.00464  -0.18750   0.00120
   8.85463   9.03922  18.56130   0.83530   0.13900   0.02637  -0.27300  -0.00540
   4.02671   2.90686  13.07599   0.46320   0.11430   0.00714  -0.08450  -0.00010
   3.95769   4.14729  11.97494   0.49860   0.11610   0.00591  -0.10750  -0.00040
   2.95422   5.72086  15.83902   0.43480   0.11200   0.00579  -0.10390   0.00070
   0.00000   4.57307  17.00487   0.00000   0.11550   0.00603  -0.00000   0.00020
   1.96937   2.76404  11.68997   0.22460   0.11340   0.00554  -0.04100   0.00010
   5.02061   4.98535   5.08215   0.65080   0.11110   0.00483  -0.15750  -0.00030
   0.00000   4.56931  18.00343  -0.00000   0.11530   0.00620   0.00000   0.00020
   8.92526   6.87522   8.39240   1.44170   0.07340   0.00495  -0.38380   0.00900
   0.00000   5.42647   6.96743   0.00000   0.10890   0.00419  -0.00000   0.00040
   6.99876   5.96336  12.84610   1.04500   0.11080   0.00501  -0.25840   0.00060
   4.93901   6.06678  12.40301   0.76080   0.10770   0.00466  -0.18900   0.00150
   1.98965   2.90581  16.63930   0.23050   0.11560   0.00625  -0.04030   0.00020
   1.01865   7.93736  14.09786   0.20360   0.11410   0.00557  -0.05420   0.00030
   4.95543   5.01113  11.20064   0.67230   0.11450   0.00523  -0.15710  -0.00010
   2.99169   6.99775  10.74863   0.51770   0.10170   0.00462  -0.13530   0.00260
   0.95146   2.12465   2.91517   0.09690   0.11010   0.00740  -0.01740  -0.00060
   4.09214   1.14593  10.54475   0.41840   0.11610   0.00885  -0.05380   0.00030
   0.98348   6.97230  14.08840   0.16820   0.11430   0.00554  -0.04340   0.00030
   3.98998   0.92551  19.83154   0.39950   0.11090   0.01098  -0.03300   0.00160
   7.88757   4.03389   9.03204   0.94480   0.11350   0.00667  -0.20620  -0.00030
   7.85653   4.12024   9.45947   0.95110   0.11330   0.00656  -0.20860  -0.00030
   2.01202   3.08026   6.75915   0.22980   0.10810   0.00532  -0.04560   0.00000
   2.34190   8.96903   8.55210   0.55500   0.13490   0.00558  -0.15500  -0.00540
   5.95930   8.94326  14.55081   0.83470   0.12590   0.01747  -0.24930  -0.00260
   2.90564   2.95400   7.57919   0.32760   0.11120   0.00598  -0.06380  -0.00040
   8.90934   7.03252   3.14971   1.09630   0.08700   0.01615  -0.31580   0.00380
   4.03899   3.88368  17.39480   0.50240   0.11600   0.00686  -0.10020  -0.00010
   5.90683   7.95548   8.68330   1.11900  -0.09490   0.00450  -0.30800   0.04750
   6.04767   2.97736  14.66348   0.69010   0.11620   0.00803  -0.12460  -0.00010
   6.04501   4.98684  10.01560   0.80890   0.11410   0.00520  -0.19020  -0.00030
   0.99889   7.02741   9.81534   0.17350   0.11220   0.00467  -0.04560   0.00030
   3.93667   1.86202   5.37495   0.40240   0.11400   0.00771  -0.06780  -0.00010
   3.99871   5.16245  12.15880   0.55560   0.11420   0.00521  -0.13040   0.00000
   2.97911   7.99681  14.66759   0.53910   0.10790   0.00605  -0.14580   0.00160
   6.97868   2.00047  13.18055   0.74070   0.11490   0.00925  -0.11350   0.00040
   5.86103   6.07490  10.98163   0.89390   0.11340   0.00454  -0.22420   0.00010
   6.03386   6.92896   6.03261   1.00450   0.00590   0.00381  -0.26910   0.02340
   0.00000   4.56149  19.15205  -0.00000   0.11530   0.00643   0.00000   0.00030
   4.10012   7.97365   9.00555   0.80200   0.03600   0.00458  -0.21910   0.01750
   3.94958   1.96055  19.34875   0.42520   0.10960   0.00775  -0.05600   0.00140
   9.03406   3.93375  18.86383   1.01740   0.10620   0.00903  -0.20080   0.00130
   5.00875   4.00296   2.87696   0.56730   0.10920   0.00813  -0.12960  -0.00050
   4.01679   1.94688   8.63581   0.42350   0.11540   0.00762  -0.06930  -0.00010
   4.02090   4.90944   5.05479   0.51900   0.11060   0.00487  -0.12470  -0.00030
   2.05451   5.94348  19.88070   0.29930   0.11270   0.00656  -0.07130   0.00080
   7.01251   4.07066  18.28460   0.84410   0.10000   0.00766  -0.17070   0.00320
   8.97529   5.00085   9.09376   1.16950   0.11200   0.00568  -0.27740  -0.00030
   9.00982   4.95408   5.52487   1.14430   0.10970   0.00545  -0.27630  -0.00030
   8.05370   3.99750  13.71563   0.97130   0.11120   0.00744  -0.20320   0.00050
   0.00059   4.25871   2.02314   0.00000   0.10620   0.00118  -0.00000  -0.00060
   0.97211   1.07374  11.89456   0.10080   0.11320   0.00536  -0.01210   0.00030
   4.99666   2.08642  18.83012   0.54300   0.11090   0.00910  -0.07510   0.00120
   0.00000   4.93788   7.90099   0.00000   0.11080   0.00426  -0.00000   0.00030
   4.03106   2.98268   5.30333   0.44270   0.11190   0.00626  -0.08850  -0.00020
   2.90707   3.10650   7.75235   0.33190   0.11130   0.00587  -0.06580  -0.00040
   2.95180   8.98234  13.00735   0.59870   0.12730   0.00716  -0.16810  -0.00280
   4.03132   1.00560  11.75604   0.41150   0.11600   0.00923  -0.04890   0.00050
   2.03678   4.00151  14.77594   0.25880   0.11480   0.00592  -0.05370   0.00010
   0.89565   5.23516   7.87587   0.12430   0.11040   0.00423  -0.03000   0.00030
   6.05419   6.93454   5.91390   1.00720   0.00420   0.00382  -0.27010   0.02380
   4.11130   3.94095   6.95882   0.49410   0.11270   0.00541  -0.10830  -0.00030
   6.01253   6.98737  19.02067   0.84320   0.07860   0.00827  -0.22020   0.00710
   8.09015   2.04867  11.21742   0.84930   0.11530   0.00954  -0.13610   0.00050
   1.02381   8.85479  16.11496   0.24990   0.11610   0.00601  -0.06680   0.00000
   3.05617   0.99535  11.42123   0.31360   0.11600   0.00870  -0.03710   0.00020
   1.09459   5.96397  17.91644   0.16380   0.11490   0.00621  -0.03940   0.00030
   6.92854   3.91416  19.79918   0.80190   0.10850   0.00802  -0.15610   0.00130
   8.90450   4.02224  12.68170   1.06460   0.11110   0.00761  -0.22530   0.00040
   2.99474   4.04391   8.15364   0.36830   0.11280   0.00515  -0.08080  -0.00040
   1.98444   2.90444  12.49701   0.22890   0.11420   0.00562  -0.04230   0.00010
   6.00675   1.98879  11.22258   0.63740   0.11570   0.00859  -0.10090   0.00010
   3.01478   3.99318  16.87045   0.38150   0.11600   0.00649  -0.07750  -0.00010
   7.00732   4.02366  12.89874   0.85620   0.11470   0.00695  -0.18090  -0.00020
   7.00942   3.03585  12.20167   0.79210   0.11580   0.00800  -0.14880  -0.00020
   4.09755   5.07850  12.04128   0.56440   0.11440   0.00525  -0.13180   0.00000
   5.99589   8.78759   4.29974   0.90060   0.12530   0.01803  -0.27480  -0.00360
   8.93109   5.01638   7.15222   1.15710   0.10950   0.00536  -0.27790   0.00000
   0.92964   5.24521   8.14417   0.12950   0.11120   0.00431  -0.03120   0.00030
   6.01863   5.85662  13.68665   0.89670   0.10870   0.00506  -0.21900   0.00130
   2.16502   8.77720   6.70206   0.52110   0.10940   0.00584  -0.14580   0.00050
   9.02536   3.94104  15.76823   1.04670   0.10880   0.00829  -0.21320   0.00100
   0.98855   0.99370  13.75419   0.10250   0.11470   0.00562  -0.01110   0.00010
   6.97395   7.95930  19.58133   0.89940   0.08580   0.01639  -0.25650   0.00550
   6.09399   2.04777  13.75112   0.65370   0.11650   0.00897  -0.10020   0.00020
   3.96919   1.99488   5.63616   0.40960   0.11430   0.00757  -0.07050  -0.00020
   4.89285   7.04922   9.35719   0.85960   0.06280   0.00384  -0.22670   0.01160
   1.08280   5.49800   8.67217   0.15520   0.11170   0.00439  -0.03790   0.00020
   4.91786   6.96638   5.66810   0.82380   0.04810   0.00390  -0.22100   0.01320
   4.07364   1.93727  17.94023   0.44600   0.10480   0.00859  -0.06060   0.00190
   5.01147   6.84776  13.61799   0.85740   0.03610   0.00446  -0.21990   0.01750
   7.89520   6.89907   6.88023   1.28790  -0.00240   0.00437  -0.34480   0.02670
   7.99374   3.97748   4.05139   0.91830   0.11060   0.00669  -0.20650  -0.00050
   5.99373   8.01233  17.96219   0.83890   0.09900   0.01261  -0.23680   0.00310
   7.99455   3.07949  16.46028   0.89460   0.11120   0.00894  -0.16000   0.00090
   4.04431   6.98862  10.60817   0.71270   0.07390   0.00392  -0.18600   0.00900
   0.00000   4.81640   5.01792  -0.00000   0.10870   0.00518  -0.00000  -0.00030
   5.97761   8.99361  12.87231   0.84870   0.12040   0.01834  -0.25470  -0.00140
   6.04824   6.93584   6.02624   1.00860   0.00820   0.00380  -0.27030   0.02300
   9.11024   5.91497  10.66004   1.31000   0.11140   0.00534  -0.32800   0.00000
   4.84232   7.14178   8.52242   0.86080   0.04800   0.00372  -0.22870   0.01470
   5.02546   4.06615  13.81438   0.62860   0.11590   0.00647  -0.13240  -0.00020
   7.05020   5.95777   8.93236   1.04070   0.11450   0.00453  -0.26260  -0.00060
   1.12181   8.54801   2.92343   0.24930   0.10980   0.00754  -0.07110  -0.00030
   4.01396   2.92561  15.13696   0.46560   0.11300   0.00735  -0.08290   0.00020
   6.89143   6.08163  10.36493   1.04020   0.11360   0.00462  -0.26230  -0.00010
   0.00000   4.74766  12.79531   0.00000   0.11450   0.00527  -0.00000   0.00010
   7.05337   8.00975  16.90989   0.96860   0.07640   0.01548  -0.27550   0.00760
   0.97245   1.09714  16.95631   0.10270   0.11510   0.00616  -0.01040   0.00020
   1.00405   2.85867   5.05667   0.11170   0.10920   0.00544  -0.02170  -0.00050
   4.97299   5.05519  19.03460   0.66680   0.10870   0.00657  -0.14880   0.00150
   3.05513   6.99871  16.04441   0.50420   0.10660   0.00601  -0.12980   0.00200
   5.04036   5.01375  17.91170   0.68090   0.10900   0.00637  -0.15250   0.00140
   5.78078   1.06311  18.24971   0.58060   0.10900   0.01112  -0.05720   0.00220
   2.93710   8.18417   3.95856   0.58010   0.11300   0.00771  -0.16470  -0.00080
   4.01308   5.01680  16.85517   0.55030   0.11350   0.00611  -0.12400   0.00040
   5.06957   8.04803   2.97598   0.83330   0.10510   0.01046  -0.24230   0.00040
   7.92591   6.05933  14.46979   1.16970   0.09710   0.00540  -0.28920   0.00360
   1.95963   9.01425  15.28305   0.44400   0.12620   0.00623  -0.12120  -0.00240
   1.94917   0.90373   8.89363   0.20090   0.11270   0.00744  -0.02430   0.00020
   2.33725   8.71605   3.83877   0.53810   0.11570   0.00754  -0.15350  -0.00150
   8.01081   2.00904  14.69279   0.84330   0.11400   0.00998  -0.12570   0.00080
   6.06015   1.03039  15.75672   0.62360   0.11400   0.01317  -0.06710   0.00120
   2.95143   2.04041  15.66568   0.32350   0.11270   0.00680  -0.04780   0.00060
   7.02786   1.99210   9.22048   0.73330   0.11550   0.00904  -0.12000   0.00010
   3.01650   4.96829  10.60527   0.41050   0.11420   0.00498  -0.09580  -0.00010
   3.01360   0.96584  12.57828   0.31160   0.11540   0.00881  -0.03520   0.00030
   0.93519   1.00665   9.89253   0.09600   0.11160   0.00507  -0.01190   0.00040
   7.00637   4.96172   8.95155   0.92470   0.11400   0.00523  -0.21860  -0.00040
   1.03420   6.81075  12.87445   0.17330   0.11390   0.00529  -0.04460   0.00020
   3.96604   0.96695  13.46891   0.40680   0.11610   0.00947  -0.04520   0.00050
   2.05850   3.05242   2.76213   0.21950   0.10980   0.00747  -0.04530  -0.00060
   5.02631   7.05209   9.90533   0.88420   0.06260   0.00392  -0.23270   0.01180
   3.97283   8.00234  11.97245   0.71490   0.08730   0.00594  -0.19580   0.00590
   8.08547   2.06889  11.47301   0.85110   0.11460   0.00948  -0.13640   0.00050
   2.93135   8.03927   4.00963   0.56090   0.11250   0.00766  -0.15880  -0.00060
   3.95189   2.00402  19.01764   0.42770   0.11000   0.00776  -0.05760   0.00120
   1.00748   7.26269  14.02622   0.17950   0.11430   0.00553  -0.04680   0.00020
   8.05780   3.16458  17.39824   0.90110   0.10090   0.00895  -0.16120   0.00300
   4.03102   1.86099  16.43331   0.44020   0.10820   0.00855  -0.06070   0.00120
   2.27117   8.53981   6.21518   0.51130   0.10610   0.00574  -0.14320   0.00110
   4.06357   6.02645  17.97822   0.59730   0.10430   0.00621  -0.14460   0.00250
   4.95003   0.99163  12.09155   0.50980   0.10970   0.01159  -0.06010   0.00130
   8.86450   7.07921   7.97858   1.46190   0.04270   0.00496  -0.39350   0.01620
   0.92907   3.21472   7.94353   0.10720   0.11100   0.00440  -0.02170   0.00030
   1.10836   4.84247   9.09067   0.14870   0.11320   0.00456  -0.03470   0.00000
   8.95171   6.99326   6.84841   1.45690   0.00910   0.00485  -0.39290   0.02420
   2.05172   7.00340   2.17057   0.32460   0.10810   0.00748  -0.09000  -0.00060
   3.14378   8.07356   4.02949   0.60210   0.10070   0.00781  -0.17070   0.00120
   7.97976   7.91109  19.98725   0.97560   0.09660   0.02030  -0.28060   0.00310
   1.03964   4.12444  19.83239   0.13330   0.11500   0.00657  -0.02680   0.00040
   5.07634   7.83493   2.92559   0.83690   0.10300   0.00994  -0.24040   0.00090
   1.04612   3.94384  14.76761   0.13220   0.11510   0.00570  -0.02730   0.00010
   0.00000   4.76458  12.62335   0.00000   0.11450   0.00525  -0.00000   0.00010
   8.02769   2.99454  15.14693   0.89860   0.11190   0.00880  -0.16140   0.00070
   0.00000   4.58107  15.77999  -0.00010   0.11570   0.00583   0.00000   0.00010
   8.93685   5.09388   5.90814   1.15590   0.11010   0.00526  -0.28130  -0.00030
   6.10553   5.95064  11.72453   0.91720   0.11300   0.00472  -0.22760   0.00020
   4.05525   3.12085   5.87461   0.45240   0.11210   0.00609  -0.09150  -0.00020
   5.94015   1.86932  19.40188   0.62370   0.10950   0.00997  -0.07940   0.00170
   1.17949   8.42026   2.91507   0.25240   0.10970   0.00754  -0.07190  -0.00030
   8.80655   1.98705  19.49343   0.86950   0.10430   0.01124  -0.11310   0.00250
   7.90393   4.12006   9.07335   0.95450   0.11330   0.00653  -0.21000  -0.00020
   2.99385   4.12706   4.16739   0.35580   0.11080   0.00578  -0.08060  -0.00060
   0.98846   3.99712   8.94432   0.12270   0.11220   0.00458  -0.02670   0.00020
   4.92854   5.00098  19.03599   0.65850   0.10960   0.00659  -0.14620   0.00130
   4.87513   6.14749   3.79423   0.67620   0.11110   0.00860  -0.17900  -0.00090
   1.01100   3.93836  16.73762   0.12860   0.11550   0.00604  -0.02600   0.00010
   4.03641   3.99904  18.63738   0.50530   0.11530   0.00695  -0.10100   0.00020
   2.04822   7.97410  16.95964   0.38540   0.11230   0.00622  -0.10250   0.00080
   6.01482   7.07803   7.11251   1.03110  -0.00460   0.00388  -0.27620   0.02650
   4.97868   5.04617  18.86604   0.66880   0.10860   0.00653  -0.14930   0.00150
   5.93849   2.05878  16.18637   0.63930   0.11510   0.00925  -0.09340   0.00040
   6.98323   7.99603  19.03800   0.90990   0.09830   0.01645  -0.25990   0.00300
   2.97468   2.03212  17.64639   0.32510   0.11290   0.00692  -0.04580   0.00070
   0.00000   4.58132  15.77103  -0.00000   0.11550   0.00582   0.00000   0.00010
   7.92395   6.00986  19.81519   1.08920   0.06540   0.00695  -0.26300   0.00960
   1.00940   8.96723  16.15913   0.25570   0.11630   0.00603  -0.06820  -0.00010
   0.00000   4.91085   7.94098   0.00000   0.11090   0.00425  -0.00000   0.00030
   3.95171   8.02929   9.87538   0.74690   0.07050   0.00517  -0.20490   0.00950
   5.99380   7.96820   9.51130   1.14030  -0.08930   0.00465  -0.31290   0.04650
   3.95301   1.03249  10.54646   0.40230   0.11590   0.00898  -0.04980   0.00030
   0.00000   4.70576  14.95221   0.00000   0.11550   0.00566  -0.00000   0.00010
   0.94333   6.14435  19.97539   0.14050   0.11430   0.00657  -0.03390   0.00050
   2.09840   7.77871  14.17975   0.39820   0.11140   0.00571  -0.10590   0.00090
   3.02993   3.94456  19.89520   0.37870   0.11490   0.00698  -0.07420   0.00030
   0.00000   4.54078  16.09886  -0.00000   0.11550   0.00587   0.00000   0.00010
   3.99895   1.03606  17.76050   0.40960   0.11410   0.01030  -0.03980   0.00090
   5.02696   1.96313  16.08433   0.54420   0.11510   0.00894  -0.07780   0.00040
   0.00000   4.59170  16.88308   0.00000   0.11560   0.00602  -0.00000   0.00010
   4.04419   1.96138  16.03164   0.44350   0.10960   0.00841  -0.06340   0.00090
   3.01233   7.97071  13.92730   0.55390   0.10500   0.00591  -0.14970   0.00220
   7.96864   3.94935  13.36549   0.95850   0.11170   0.00741  -0.20000   0.00040
   5.94358   1.99291   9.07968   0.62340   0.11560   0.00837  -0.10230   0.00010
   4.96347   5.93457  18.26571   0.71210   0.08840   0.00620  -0.17120   0.00570
   0.94489   6.72615   5.32244   0.15180   0.10760   0.00497  -0.04040  -0.00010
   3.03578   0.97936  11.96549   0.31260   0.11580   0.00877  -0.03620   0.00020
   6.03890   6.04594   5.73235   0.88790   0.09370   0.00415  -0.22870   0.00360
   0.00000   4.69178  15.13585   0.00000   0.11530   0.00568  -0.00000   0.00010
   3.07227   6.92311  15.96874   0.50440   0.10660   0.00598  -0.12930   0.00190
   0.98464   1.02019  12.09920   0.10200   0.11350   0.00539  -0.01190   0.00030
   5.92968   6.93477  16.00060   0.97450   0.00310   0.00497  -0.24990   0.02390
   3.07089   6.99790  16.08392   0.50660   0.10620   0.00601  -0.13030   0.00200
   2.99736   2.99872   2.99960   0.31880   0.11010   0.00768  -0.06540  -0.00040
   3.92139   6.03130  19.25169   0.56520   0.09860   0.00648  -0.13620   0.00370
   6.27575   1.98369  14.57844   0.67110   0.11470   0.00918  -0.09970   0.00060
   8.94681   2.00138  13.10998   0.93440   0.11370   0.01026  -0.14330   0.00080
   3.05149   1.97438  17.84179   0.33250   0.11250   0.00699  -0.04580   0.00070
   3.06941   1.97455  16.94409   0.33470   0.10590   0.00696  -0.04710   0.00170
   8.92262   4.05169  19.10318   1.01280   0.10410   0.00891  -0.20270   0.00170
   2.88714   8.94647  11.87418   0.59850   0.12710   0.00680  -0.16800  -0.00290
   1.00728   3.96816  19.88640   0.12810   0.11420   0.00659  -0.02520   0.00050
   2.01925   8.04676   3.97457   0.39420   0.11340   0.00718  -0.11150  -0.00100
   1.97118   8.98398  14.07623   0.45720   0.12830   0.00601  -0.12490  -0.00290
   0.00000   4.64859  19.98879   0.00000   0.11490   0.00657  -0.00000   0.00040
   6.96913   4.05467  18.32790   0.83890   0.09910   0.00766  -0.16920   0.00330
   0.00000   4.90785   7.96760  -0.00000   0.11100   0.00426   0.00000   0.00030
   7.88892   5.97078  12.24116   1.16480   0.11120   0.00513  -0.28950   0.00030
   5.89728   1.99015   8.73943   0.61760   0.11560   0.00834  -0.10190   0.00010
   0.00000   4.19319   9.99535   0.00000   0.11310   0.00470  -0.00000   0.00010
   7.99181   5.98563   6.88084   1.15750   0.11290   0.00456  -0.29630  -0.00060
   0.99638   6.26622  18.17808   0.15290   0.11450   0.00623  -0.03750   0.00040
   1.98113   5.88001  20.07938   0.28650   0.11220   0.00660  -0.06790   0.00090
   6.89130   2.77141  18.41136   0.76170   0.10910   0.00905  -0.12490   0.00150
   5.82121   9.01350  12.69026   0.83750   0.12230   0.01772  -0.25110  -0.00180
   2.99456   2.03240  16.96918   0.32790   0.11330   0.00689  -0.04690   0.00050
   5.06318   2.00923  18.35360   0.54760   0.11240   0.00921  -0.07500   0.00100
   5.00991   8.99825  12.22781   0.79290   0.12370   0.01407  -0.23370  -0.00210
   6.01427   1.98398  10.91723   0.63690   0.11560   0.00855  -0.10130   0.00020
   2.04141   0.97344   7.70132   0.20780   0.11310   0.00745  -0.02660   0.00020
   0.00000   4.57484  17.85840  -0.00000   0.11540   0.00616   0.00000   0.00020
   5.70618   8.72365   3.67709   0.87880   0.12560   0.01617  -0.26700  -0.00400
   8.02613   5.00492   3.04675   0.96550   0.10540   0.00964  -0.23940   0.00000
   8.91877   1.97005  17.73733   0.90330   0.09820   0.01099  -0.12360   0.00400
   8.02009   5.93497  14.13721   1.17000   0.09750   0.00543  -0.28760   0.00350
   1.86311   4.82461   3.41066   0.22860   0.11060   0.00756  -0.05580  -0.00040
   7.12484   5.85535   3.06598   0.93040   0.10400   0.00956  -0.24400   0.00040
   3.85791   0.99130  11.73387   0.39440   0.11600   0.00913  -0.04660   0.00040
   4.70132   3.08649  20.27611   0.54110   0.11110   0.00810  -0.09170   0.00090
   5.97863   6.94617  15.01647   1.01480  -0.00820   0.00471  -0.26070   0.02700
   2.07429   1.84868  19.54078   0.22510   0.11350   0.00676  -0.02840   0.00060
   1.04372   6.12140   9.68096   0.16120   0.11240   0.00460  -0.04060   0.00020
   4.01879   2.97285  18.94720   0.46620   0.11050   0.00773  -0.07910   0.00080
   5.03361   5.97856   9.42173   0.75810   0.11320   0.00429  -0.19050   0.00010
   4.01304   2.96332  18.85545   0.46570   0.11050   0.00773  -0.07900   0.00080
   0.00000   4.20546  10.10780   0.00000   0.11330   0.00473  -0.00000   0.00010
   8.06197   3.00093   6.17286   0.87340   0.11510   0.00810  -0.17390  -0.00050
   3.95094   4.94745   3.23793   0.48670   0.10960   0.00794  -0.12000  -0.00040
   1.03384   2.88410   5.05835   0.11490   0.10930   0.00551  -0.02250  -0.00040
   3.05955   4.95793   7.64568   0.40940   0.11160   0.00446  -0.09730   0.00010
   4.92467   7.99273   2.91741   0.82140   0.10520   0.01005  -0.23760   0.00040
   0.00000   4.71631  14.88094   0.00000   0.11540   0.00564  -0.00000   0.00010
   7.90549   6.09557  15.93140   1.15320   0.10070   0.00563  -0.28400   0.00270
   0.00000   4.91972   7.93706   0.00000   0.11100   0.00426  -0.00000   0.00030
   6.99032   4.03255   7.30147   0.83460   0.11340   0.00613  -0.18440  -0.00040
   0.95932   0.92430  19.01708   0.10220   0.11380   0.00659  -0.00870   0.00050
   6.55698   7.53150   8.11191   1.18550  -0.08720   0.00422  -0.32220   0.04570
   7.98203   2.97018  15.72974   0.89140   0.11060   0.00890  -0.15820   0.00100
   2.00508   8.96833  11.78375   0.48460   0.12510   0.00572  -0.13290  -0.00240
   4.99369   9.00786  19.08873   0.71050   0.13060   0.01283  -0.20860  -0.00330
   2.96061   1.98131  16.90282   0.32310   0.11260   0.00687  -0.04560   0.00060
   4.05146   3.91352  11.52129   0.49910   0.11590   0.00606  -0.10540  -0.00040
   3.72896   8.99039   5.60691   0.74870   0.12870   0.00981  -0.21830  -0.00380
   9.02411   2.92696  16.73650   0.97470   0.10450   0.00962  -0.16850   0.00230
   1.99960   2.96041   3.03736   0.21240   0.11010   0.00751  -0.04330  -0.00050
   8.90904   3.92069  16.25307   1.02990   0.10900   0.00831  -0.20830   0.00100
   8.89863   7.06707   7.79870   1.46390   0.10200   0.00495  -0.39430   0.00190
   0.99973   5.96280   7.08449   0.15010   0.10810   0.00404  -0.03800   0.00060
   0.00000   4.70278  14.75235   0.00000   0.11530   0.00562  -0.00000   0.00010
   0.00000   4.56239  17.96480   0.00000   0.11530   0.00621  -0.00000   0.00020
   3.97354   0.96151  13.56122   0.40710   0.11590   0.00950  -0.04500   0.00060
   6.05422   4.02145   7.55445   0.72770   0.11340   0.00589  -0.16030  -0.00030
   0.97558   1.08945  15.36779   0.10230   0.11520   0.00587  -0.01100   0.00020
   3.93785   0.89132  19.83413   0.39210   0.11150   0.01108  -0.03160   0.00160
   1.05516   3.12157   7.93689   0.12090   0.11120   0.00442  -0.02420   0.00030
   4.97082   1.04290  16.14440   0.50720   0.11360   0.01034  -0.05350   0.00120
   5.88069   3.90099  16.34670   0.72020   0.11510   0.00722  -0.14540   0.00000
   5.86218   6.10622  10.76045   0.89770   0.11280   0.00448  -0.22580   0.00030
   0.00000   4.56931  18.00343  -0.00000   0.11530   0.00620   0.00000   0.00020
   1.02919   8.03320   8.83874   0.21580   0.11050   0.00453  -0.05860   0.00060
   3.96410   2.00098  16.04885   0.43580   0.10880   0.00835  -0.06290   0.00100
   6.98444   5.96644  12.91173   1.04340   0.11130   0.00502  -0.25790   0.00050
   1.93655   8.24825  14.82984   0.39660   0.11350   0.00590  -0.10650   0.00050
   7.03054   6.95223  17.98983   1.10850  -0.04190   0.00588  -0.28410   0.03250
   8.05620   1.92170  16.55329   0.83740   0.11090   0.01045  -0.11710   0.00150
   0.97972   0.98668  14.07032   0.10150   0.11510   0.00565  -0.01090   0.00020
   7.07051   8.00642  12.22761   1.23310  -0.07150   0.00755  -0.34020   0.04180
   0.94050   3.19412   7.89408   0.10870   0.11110   0.00438  -0.02190   0.00020
   0.00000   4.55957  15.91205  -0.00010   0.11570   0.00585   0.00000   0.00010
   0.00000   4.65654  14.00292   0.00000   0.11520   0.00551  -0.00000   0.00010
   4.00586   8.04503  14.70494   0.67510   0.10290   0.00708  -0.18560   0.00260
   2.01950   8.98818  13.87323   0.46500   0.12830   0.00602  -0.12740  -0.00290
   4.11575   6.93898   8.56492   0.71330   0.07610   0.00368  -0.18780   0.00830
   5.95626   2.95526   6.70291   0.65300   0.11450   0.00712  -0.12870  -0.00040
   1.03498   6.86313  12.74823   0.17510   0.11380   0.00528  -0.04520   0.00030
   6.00573   8.00771   8.91753   1.14160  -0.10550   0.00470  -0.31470   0.05010
   8.89055   2.97405  16.72045   0.96820   0.09930   0.00948  -0.16900   0.00330
   2.01101   4.84864  19.85132   0.27120   0.11470   0.00659  -0.05890   0.00040
   9.04648   4.00397  19.57640   1.01270   0.10940   0.00928  -0.20050   0.00070
