NACA 4 digit Error DB20.txt
         c        Lc         t       Cl0      Cla0       Cd0       Cm0      Cma0
   0.00073   0.00939   0.03400   0.00040   0.00050   0.00002   0.00040   0.00020
   0.01520   0.01473   0.00874   0.00130   0.00020   0.00001   0.00060   0.00000
   0.00000   0.01397   0.01783   0.00010   0.00010   0.00000   0.00000   0.00000
   0.00542   0.01230   0.06084   0.00080   0.00060   0.00000   0.00010   0.00010
   0.00461   0.01594   0.04763   0.00230   0.00340   0.00002   0.00070   0.00070
   0.36950   0.77730   4.46182   0.60150   0.13830   0.00701   0.12000   0.03090
   0.03034   0.02149   0.03009   0.00230   0.00110   0.00001   0.00060   0.00020
   0.00676   0.01858   0.05074   0.00020   0.00020   0.00001   0.00010   0.00010
   0.00207   0.01766   0.00032   0.00010   0.00040   0.00002   0.00010   0.00010
   0.00304   0.00602   0.01434   0.00030   0.00010   0.00000   0.00000   0.00000
   0.01599   0.02538   0.71273   0.00710   0.00600   0.00004   0.00150   0.00110
   0.00322   0.00458   0.01448   0.00110   0.00030   0.00001   0.00040   0.00010
   0.00444   0.03525   0.01843   0.00090   0.00030   0.00000   0.00030   0.00000
   0.00466   0.00402   0.10047   0.00030   0.00040   0.00002   0.00000   0.00010
   0.09721   0.00875   0.14603   0.01150   0.00550   0.00009   0.00330   0.00110
   0.01924   0.02830   0.06147   0.00080   0.00040   0.00003   0.00030   0.00010
   0.00773   0.00838   0.08170   0.00070   0.00100   0.00003   0.00020   0.00030
   0.00356   0.00391   0.00918   0.00000   0.00030   0.00000   0.00000   0.00010
   0.00062   0.00469   0.03333   0.00030   0.00000   0.00000   0.00010   0.00010
   0.00817   0.01834   0.01594   0.00210   0.00020   0.00000   0.00050   0.00010
   0.00000   0.01421   0.00881   0.00010   0.00010   0.00000   0.00000   0.00000
   0.04820   0.04235   0.00038   0.00410   0.00620   0.00019   0.00060   0.00110
   0.00075   0.00329   0.04454   0.00120   0.00020   0.00001   0.00030   0.00000
   0.00839   0.00076   0.07215   0.00100   0.00010   0.00002   0.00020   0.00010
   0.00943   0.00346   0.04995   0.00120   0.00030   0.00001   0.00020   0.00000
   0.00728   0.01209   0.09892   0.00090   0.00020   0.00003   0.00060   0.00000
   0.01517   0.05010   0.00614   0.00170   0.00070   0.00000   0.00030   0.00000
   0.00261   0.02713   0.02085   0.00160   0.00030   0.00001   0.00030   0.00000
   0.00780   0.00729   0.02457   0.00020   0.00000   0.00002   0.00020   0.00000
   0.01832   0.04489   0.05001   0.00110   0.00020   0.00001   0.00020   0.00000
   0.00000   0.12331   0.00344   0.00000   0.00010   0.00001   0.00000   0.00010
   0.01376   0.06373   0.32501   0.00130   0.00640   0.00004   0.00080   0.00030
   0.01428   0.00960   0.04481   0.00170   0.00030   0.00001   0.00040   0.00010
   0.00732   0.00353   0.00470   0.00000   0.00020   0.00004   0.00020   0.00010
   0.01149   0.00089   0.15786   0.00060   0.00140   0.00000   0.00020   0.00040
   0.01164   0.00603   0.13502   0.00110   0.00110   0.00001   0.00030   0.00020
   0.00000   0.03602   0.03917   0.00020   0.00030   0.00002   0.00000   0.00000
   0.01195   0.00840   0.10960   0.04000   0.00500   0.00425   0.00800   0.00100
   0.00000   0.30515   0.02030   0.00000   0.00110   0.00001   0.00000   0.00000
   0.00000   0.08448   0.07911   0.00050   0.00000   0.00001   0.00010   0.00000
   0.00072   0.01871   0.01203   0.00140   0.00030   0.00000   0.00050   0.00010
   0.00919   0.01371   0.00528   0.00090   0.00520   0.00004   0.00030   0.00230
   0.00529   0.01614   0.14945   0.00020   0.00020   0.00004   0.00010   0.00000
   0.01643   0.00911   0.07781   0.00150   0.00010   0.00001   0.00030   0.00010
   0.00498   0.00674   0.06799   0.00120   0.00000   0.00000   0.00040   0.00010
   0.12316   0.30647   0.55553   0.02040   0.02050   0.00221   0.00740   0.00550
   0.00131   0.03017   0.23112   0.00110   0.00520   0.00011   0.00020   0.00120
   0.00685   0.01666   0.01666   0.00090   0.00100   0.00000   0.00050   0.00020
   0.00742   0.03577   0.03206   0.00010   0.00010   0.00000   0.00010   0.00010
   0.00373   0.00032   0.02534   0.00030   0.00060   0.00000   0.00000   0.00020
   0.00524   0.02621   0.12494   0.00100   0.00330   0.00003   0.00030   0.00080
   0.00770   0.00646   0.01396   0.00100   0.00050   0.00000   0.00020   0.00010
   0.01048   0.00732   0.18626   0.00170   0.00040   0.00001   0.00040   0.00010
   0.00157   0.00233   0.01003   0.00050   0.00050   0.00002   0.00010   0.00010
   0.01020   0.01259   0.01707   0.00180   0.00020   0.00001   0.00050   0.00010
   0.01664   0.03099   0.30106   0.00060   0.00040   0.00001   0.00020   0.00000
   0.01101   0.00986   0.00281   0.00110   0.00090   0.00001   0.00010   0.00020
   0.00790   0.00705   0.06395   0.00030   0.00030   0.00001   0.00010   0.00010
   0.02208   0.01696   0.05500   0.00090   0.00050   0.00001   0.00000   0.00010
   0.01487   0.00513   0.01591   0.00280   0.00020   0.00004   0.00070   0.00010
   0.00328   0.01022   0.04916   0.00200   0.00030   0.00002   0.00050   0.00000
   0.00000   0.03422   0.00496   0.00020   0.00040   0.00001   0.00010   0.00010
   0.00697   0.02347   0.01884   0.00160   0.00020   0.00001   0.00060   0.00010
   0.00000   0.03568   0.02180   0.00000   0.00000   0.00001   0.00000   0.00000
   0.00440   0.01968   0.02779   0.00030   0.00110   0.00002   0.00020   0.00030
   0.00480   0.00680   0.00288   0.00030   0.00040   0.00001   0.00000   0.00010
   0.00093   0.00327   0.06903   0.00010   0.00020   0.00003   0.00020   0.00000
   0.01003   0.01733   0.24366   0.00320   0.00150   0.00008   0.00090   0.00050
   0.01095   0.00836   0.02238   0.00100   0.00000   0.00001   0.00030   0.00000
   0.01454   0.00051   0.03112   0.00070   0.00010   0.00005   0.00010   0.00010
   0.00000   0.05399   0.05377   0.00040   0.00200   0.00001   0.00010   0.00040
   0.02571   0.00300   0.02943   0.00460   0.00080   0.00067   0.00150   0.00070
   0.00030   0.01305   0.17251   0.00130   0.00000   0.00001   0.00030   0.00000
   0.00000   0.03815   0.02819   0.00010   0.00010   0.00001   0.00000   0.00000
   0.00000   0.10834   0.04303   0.00020   0.00090   0.00001   0.00010   0.00020
   0.00000   0.02389   0.03482   0.00020   0.00010   0.00001   0.00000   0.00010
   0.00873   0.01918   0.05898   0.00220   0.00010   0.00002   0.00070   0.00000
   0.06529   0.03605   0.45542   0.00370   0.00420   0.00019   0.00060   0.00060
   0.00000   0.01773   0.00193   0.00030   0.00000   0.00000   0.00000   0.00010
   0.01191   0.01687   0.03349   0.00040   0.00010   0.00000   0.00020   0.00000
   0.00629   0.00098   0.00763   0.00110   0.00050   0.00003   0.00020   0.00010
   0.00859   0.02208   0.05122   0.00080   0.00010   0.00001   0.00030   0.00000
   0.06013   0.01647   0.07533   0.01280   0.01870   0.00089   0.00310   0.00500
   0.00282   0.01437   0.03417   0.00010   0.00010   0.00001   0.00010   0.00000
   0.00742   0.00824   0.02104   0.00070   0.00010   0.00001   0.00020   0.00010
   0.01868   0.01259   0.03166   0.00070   0.00060   0.00001   0.00000   0.00010
   0.01487   0.01609   0.03370   0.00330   0.00210   0.00004   0.00070   0.00040
   0.00013   0.01190   0.02908   0.00110   0.00010   0.00001   0.00030   0.00000
   0.01786   0.01434   0.01561   0.00040   0.00010   0.00002   0.00010   0.00000
   0.02461   0.00026   0.02275   0.00350   0.00070   0.00000   0.00080   0.00010
   0.00915   0.00893   0.05609   0.00190   0.00140   0.00018   0.00020   0.00030
   0.00354   0.02228   0.01292   0.00100   0.00010   0.00000   0.00020   0.00010
   0.00808   0.01125   0.00901   0.00130   0.00020   0.00004   0.00020   0.00010
   0.00622   0.00550   0.05049   0.00020   0.00120   0.00006   0.00010   0.00030
   0.01543   0.00865   0.05419   0.00090   0.00030   0.00005   0.00020   0.00010
   0.02780   0.02921   0.05727   0.00040   0.00690   0.00008   0.00010   0.00190
   0.01117   0.00281   0.01145   0.00320   0.00090   0.00002   0.00060   0.00010
   0.01039   0.02688   0.05308   0.00010   0.00080   0.00000   0.00010   0.00020
   0.00000   0.02312   0.01015   0.00020   0.00040   0.00002   0.00000   0.00010
   0.09487   0.24635   2.89028   0.01940   0.00040   0.00073   0.00470   0.00000
   0.00813   0.00770   0.09080   0.00110   0.00070   0.00001   0.00040   0.00010
   0.00175   0.00077   0.00544   0.00040   0.00060   0.00003   0.00010   0.00020
   0.00050   0.00441   0.04738   0.00030   0.00000   0.00001   0.00010   0.00000
   0.00613   0.01273   0.00871   0.00020   0.00010   0.00001   0.00010   0.00010
   0.00711   0.00855   0.08491   0.00030   0.00080   0.00002   0.00050   0.00010
   0.00251   0.03032   0.03288   0.00080   0.00070   0.00003   0.00030   0.00010
   0.01251   0.02404   0.08771   0.00010   0.00250   0.00003   0.00010   0.00060
   0.00000   0.01398   0.00111   0.00020   0.00010   0.00001   0.00000   0.00010
   0.00648   0.00856   0.02941   0.00000   0.00010   0.00001   0.00000   0.00000
   0.01813   0.02446   0.07314   0.00020   0.00040   0.00001   0.00030   0.00020
   0.02820   0.00021   0.08897   0.00190   0.00180   0.00000   0.00060   0.00040
   0.00249   0.00744   0.00389   0.00060   0.00100   0.00000   0.00020   0.00020
   0.00540   0.01854   0.02936   0.00120   0.00170   0.00001   0.00010   0.00040
   0.03872   0.23051   1.10750   0.03220   0.01670   0.00159   0.00690   0.00500
   0.00783   0.00721   0.07588   0.00180   0.00050   0.00001   0.00060   0.00010
   0.03496   0.00936   0.16965   0.00210   0.00120   0.00034   0.00040   0.00010
   0.00000   0.00844   0.01035   0.00040   0.00060   0.00001   0.00000   0.00010
   0.00000   0.16202   0.02184   0.00150   0.00190   0.00011   0.00050   0.00040
   0.01843   0.08643   0.51611   0.00220   0.02880   0.00015   0.00090   0.00630
   0.00000   0.01233   0.00162   0.00040   0.00020   0.00003   0.00010   0.00000
   0.01599   0.00962   0.09496   0.00140   0.00010   0.00004   0.00010   0.00000
   0.00757   0.01167   0.02129   0.00170   0.00020   0.00001   0.00020   0.00000
   0.00817   0.00298   0.02246   0.00120   0.00040   0.00000   0.00030   0.00000
   0.00413   0.00581   0.03031   0.00060   0.00030   0.00002   0.00030   0.00000
   0.00000   0.12273   0.02240   0.00020   0.00010   0.00001   0.00000   0.00000
   0.00000   0.01274   0.00736   0.00010   0.00040   0.00001   0.00000   0.00010
   0.00685   0.02843   0.02041   0.00020   0.00070   0.00004   0.00070   0.00010
   0.02300   0.02138   0.01691   0.00160   0.00020   0.00001   0.00020   0.00010
   0.00000   0.03315   0.01765   0.00010   0.00060   0.00000   0.00000   0.00010
   0.00205   0.00428   0.01067   0.00010   0.00010   0.00002   0.00000   0.00000
   0.00000   0.14592   0.04592   0.00020   0.00030   0.00001   0.00000   0.00000
   0.00000   0.01388   0.03163   0.00010   0.00020   0.00000   0.00000   0.00000
   0.01204   0.04572   0.10461   0.00610   0.00820   0.00189   0.00020   0.00140
   0.00607   0.01853   0.02485   0.00300   0.00010   0.00000   0.00100   0.00000
   0.00428   0.02155   0.00302   0.00030   0.00050   0.00000   0.00020   0.00010
   0.00914   0.00666   0.03824   0.00010   0.00040   0.00001   0.00020   0.00000
   0.01677   0.01746   0.03266   0.00130   0.00130   0.00004   0.00030   0.00030
   0.01317   0.00378   0.03548   0.00080   0.00060   0.00000   0.00010   0.00020
   0.00908   0.00946   0.11828   0.00280   0.00050   0.00008   0.00060   0.00020
   0.00000   0.08217   0.04375   0.00010   0.00010   0.00000   0.00000   0.00000
   0.00150   0.01069   0.00080   0.00020   0.00000   0.00001   0.00000   0.00010
   0.00335   0.03958   0.10583   0.00220   0.00370   0.00004   0.00060   0.00080
   0.00891   0.00627   0.03409   0.00070   0.00000   0.00001   0.00000   0.00010
   0.00793   0.01214   0.03843   0.00040   0.00030   0.00001   0.00030   0.00000
   0.15227   1.21668   0.12293   0.01540   0.00180   0.00579   0.00300   0.00010
   0.00764   0.00754   0.04351   0.00020   0.00050   0.00001   0.00000   0.00010
   0.00765   0.00113   0.01274   0.00070   0.00000   0.00000   0.00010   0.00000
   0.01456   0.00571   0.04225   0.00250   0.00090   0.00004   0.00050   0.00020
   0.01101   0.01357   0.04355   0.00220   0.00070   0.00002   0.00050   0.00010
   0.00592   0.01785   0.12130   0.00060   0.00110   0.00008   0.00030   0.00020
   0.01073   0.00331   0.00242   0.00150   0.00060   0.00002   0.00010   0.00010
   0.00414   0.00513   0.01982   0.00090   0.00020   0.00000   0.00030   0.00000
   0.02000   0.00057   0.03240   0.00230   0.00010   0.00001   0.00050   0.00000
   0.00000   0.00103   0.01002   0.00000   0.00010   0.00000   0.00000   0.00000
   0.00018   0.01302   0.02316   0.00030   0.00060   0.00000   0.00020   0.00020
   0.01369   0.00592   0.00088   0.00180   0.00010   0.00002   0.00050   0.00010
   0.00000   0.04659   0.03327   0.00000   0.00020   0.00001   0.00000   0.00000
   0.02911   0.02032   0.02020   0.00110   0.00020   0.00001   0.00010   0.00010
   0.03757   0.00183   0.06482   0.00460   0.00100   0.00007   0.00130   0.00040
   0.00041   0.00421   0.11492   0.00130   0.00250   0.00002   0.00020   0.00060
   0.00000   0.04666   0.03723   0.00010   0.00050   0.00000   0.00000   0.00010
   0.00000   0.00773   0.00020   0.00000   0.00020   0.00001   0.00000   0.00000
   0.00017   0.01668   0.02934   0.00090   0.00090   0.00002   0.00030   0.00010
   0.01055   0.00675   0.12990   0.00060   0.00010   0.00001   0.00000   0.00000
   0.01382   0.02480   0.15704   0.00150   0.00290   0.00004   0.00010   0.00060
   0.00981   0.02087   0.04103   0.00090   0.00070   0.00003   0.00060   0.00010
   0.00000   0.00736   0.01021   0.00000   0.00020   0.00001   0.00000   0.00000
   0.02121   0.03531   0.02259   0.00150   0.00010   0.00000   0.00030   0.00000
   0.01709   0.02999   0.13195   0.00270   0.00220   0.00014   0.00150   0.00040
   0.01449   0.00967   0.01267   0.00260   0.00570   0.00005   0.00070   0.00130
   0.00324   0.00673   0.03792   0.00010   0.00020   0.00001   0.00020   0.00010
   0.00407   0.02156   0.00084   0.00050   0.00020   0.00000   0.00010   0.00010
   0.21407   0.62218   1.09487   0.01090   0.00880   0.00001   0.00330   0.00210
   0.04055   0.05977   0.24467   0.00330   0.00020   0.00001   0.00020   0.00070
   0.00440   0.01224   0.01451   0.00140   0.00080   0.00017   0.00020   0.00030
   0.01269   0.00956   0.02568   0.00100   0.00080   0.00004   0.00010   0.00020
   0.00000   4.24627   0.01698   0.00010   0.00020   0.00001   0.00000   0.00000
   0.00810   0.02802   0.06085   0.00090   0.00340   0.00002   0.00030   0.00030
   0.00213   0.00015   0.09202   0.00040   0.00020   0.00002   0.00000   0.00010
   0.00000   0.00892   0.01604   0.00030   0.00010   0.00000   0.00000   0.00000
   0.02161   0.01807   0.03466   0.00010   0.00000   0.00000   0.00030   0.00010
   0.00438   0.02691   0.00554   0.00060   0.00010   0.00001   0.00030   0.00000
   0.00026   0.01401   0.00171   0.00240   0.00020   0.00000   0.00090   0.00000
   0.01410   0.01044   0.00054   0.00250   0.00260   0.00006   0.00050   0.00050
   0.01570   0.00656   0.01041   0.00160   0.00030   0.00000   0.00040   0.00000
   0.02561   0.00504   0.08940   0.00470   0.00800   0.00001   0.00110   0.00180
   0.03219   0.07478   0.03250   0.00340   0.00020   0.00000   0.00090   0.00010
   0.01070   0.05985   0.30166   0.00100   0.07970   0.00003   0.00000   0.01840
   0.00638   0.01081   0.22510   0.00110   0.00010   0.00006   0.00020   0.00010
   0.00542   0.00638   0.00731   0.00030   0.00040   0.00000   0.00010   0.00010
   0.02189   0.07526   0.18764   0.00560   0.00400   0.00046   0.00090   0.00060
   0.00000   0.07137   0.04048   0.00010   0.00010   0.00005   0.00000   0.00000
   0.00410   0.00203   0.00241   0.00030   0.00060   0.00000   0.00020   0.00000
   0.00520   0.00272   0.01491   0.00020   0.00010   0.00000   0.00010   0.00010
   0.00006   0.01337   0.04298   0.00140   0.00030   0.00001   0.00050   0.00000
   0.00102   0.02023   0.02040   0.00230   0.00010   0.00002   0.00080   0.00000
   0.00000   0.05780   0.01399   0.00010   0.00020   0.00000   0.00000   0.00000
   0.01155   0.02648   0.24671   0.00200   0.00020   0.00001   0.00060   0.00000
   0.00150   0.00756   0.00631   0.00000   0.00020   0.00000   0.00000   0.00000
   0.03011   0.04549   0.19755   0.00040   0.00320   0.00000   0.00010   0.00050
   0.00000   0.10295   0.05267   0.00060   0.00060   0.00001   0.00010   0.00010
   0.00913   0.00932   0.01081   0.00160   0.00030   0.00000   0.00040   0.00000
   0.01874   0.02571   0.00612   0.00230   0.00110   0.00001   0.00040   0.00030
   0.02051   0.02370   0.07565   0.00100   0.01140   0.00001   0.00000   0.00260
   0.00949   0.00147   0.06895   0.00140   0.00130   0.00015   0.00030   0.00040
   0.00375   0.00588   0.10834   0.00030   0.00000   0.00002   0.00020   0.00010
   0.00239   0.00361   0.00783   0.00000   0.00010   0.00001   0.00000   0.00000
   0.02375   0.02206   0.29421   0.00090   0.00100   0.00003   0.00020   0.00030
   0.00285   0.00786   0.00903   0.00030   0.00010   0.00000   0.00010   0.00000
   0.00718   0.02536   0.01978   0.00280   0.00460   0.00009   0.00050   0.00100
   0.00304   0.00439   0.16887   0.00140   0.00210   0.00009   0.00030   0.00040
   0.00307   0.01568   0.08485   0.00060   0.00000   0.00000   0.00030   0.00000
   0.01579   0.01421   0.00241   0.00000   0.00040   0.00001   0.00030   0.00000
   0.00388   0.00877   0.06978   0.00090   0.00050   0.00000   0.00020   0.00000
   0.00922   0.01674   0.05744   0.00220   0.00060   0.00001   0.00050   0.00010
   0.01489   0.01912   0.19063   0.00000   0.00000   0.00003   0.00020   0.00020
   0.00253   0.00612   0.29380   0.00080   0.00010   0.00001   0.00010   0.00000
   0.00677   0.00129   0.01443   0.00060   0.00040   0.00001   0.00010   0.00000
   0.00723   0.01010   0.06717   0.00010   0.00040   0.00002   0.00010   0.00010
